episode,agent0,agent1,agent2
1.000000000000000000e+00,-3.325776923105284055e+01,-2.850810375790994655e+01,-2.826608127264017511e+01
5.010000000000000000e+02,-3.234189032146723264e+01,-2.855484990030134895e+01,-2.782220755722790173e+01
1.001000000000000000e+03,-3.134976711022425633e+01,-2.800139218652652318e+01,-2.779409260763518219e+01
1.501000000000000000e+03,-3.058749969732217622e+01,-2.802930749177093261e+01,-2.769553201411276078e+01
2.001000000000000000e+03,-3.048985224704242114e+01,-2.722349822292427390e+01,-2.742724011839670695e+01
2.501000000000000000e+03,-2.956290874013687286e+01,-2.722739247782227778e+01,-2.703452567105989957e+01
3.001000000000000000e+03,-2.940280193496716166e+01,-2.730730861801979259e+01,-2.702848073512460303e+01
3.501000000000000000e+03,-2.911589952482935573e+01,-2.720619171271280479e+01,-2.680456601085273149e+01
4.001000000000000000e+03,-2.907412505821590187e+01,-2.686772495199651800e+01,-2.701750092871237996e+01
4.501000000000000000e+03,-2.864844398303631223e+01,-2.700082350183803470e+01,-2.633928002747040154e+01
5.001000000000000000e+03,-2.851558105855200154e+01,-2.727306164736377170e+01,-2.637304299419458431e+01
5.501000000000000000e+03,-2.856703624010885534e+01,-2.714216755919453661e+01,-2.619377872229675219e+01
6.001000000000000000e+03,-2.840641772434623036e+01,-2.724463379645887784e+01,-2.636378649692271381e+01
6.501000000000000000e+03,-2.836705077238324080e+01,-2.686480303067218856e+01,-2.610752036418430677e+01
7.001000000000000000e+03,-2.849248062748126742e+01,-2.724476984032845195e+01,-2.552098118604667576e+01
7.501000000000000000e+03,-2.835355508424646942e+01,-2.699032826236251736e+01,-2.564796621664372012e+01
8.001000000000000000e+03,-2.822296033611062072e+01,-2.635341474459774602e+01,-2.492987850955738338e+01
8.501000000000000000e+03,-2.823738893096013669e+01,-2.631394506083661611e+01,-2.502548389433446729e+01
9.001000000000000000e+03,-2.814710881861099168e+01,-2.585239198245833947e+01,-2.490445262374728230e+01
9.501000000000000000e+03,-2.834289703801812266e+01,-2.615149886917060940e+01,-2.418033541807494302e+01
1.000100000000000000e+04,-2.797860452690802902e+01,-2.469115665714309316e+01,-2.408430479939385194e+01
1.050100000000000000e+04,-2.779248945157290152e+01,-2.444618964255621307e+01,-2.367887726536113391e+01
1.100100000000000000e+04,-2.768221898158471461e+01,-2.410501183631597399e+01,-2.355352672451886775e+01
1.150100000000000000e+04,-2.791057127664062065e+01,-2.425899833000369199e+01,-2.334067195572259834e+01
1.200100000000000000e+04,-2.774846768936349761e+01,-2.390729211353278671e+01,-2.264529048053753968e+01
1.250100000000000000e+04,-2.776089918098585585e+01,-2.360397345332733821e+01,-2.279491223217016227e+01
1.300100000000000000e+04,-2.775517917817137459e+01,-2.386448889574530341e+01,-2.252600858663488737e+01
1.350100000000000000e+04,-2.746156707366480987e+01,-2.345100296807743945e+01,-2.182545694417767024e+01
1.400100000000000000e+04,-2.743965188656069287e+01,-2.338415231804670569e+01,-2.202536543686658987e+01
1.450100000000000000e+04,-2.738065328610478844e+01,-2.290108238234630278e+01,-2.152072796058725856e+01
1.500100000000000000e+04,-2.718675237981194925e+01,-2.293955358098807551e+01,-2.147793974128500238e+01
1.550100000000000000e+04,-2.710171655045142103e+01,-2.235049874480385412e+01,-2.138709088907070210e+01
1.600100000000000000e+04,-2.710741728765181335e+01,-2.269409447967963089e+01,-2.082759153862331303e+01
1.650100000000000000e+04,-2.688919761680390508e+01,-2.268189897166879732e+01,-2.079910533157067931e+01
1.700100000000000000e+04,-2.692700594613020115e+01,-2.236185598814801523e+01,-2.068440622544262197e+01
1.750100000000000000e+04,-2.685995915042942883e+01,-2.235415209551038629e+01,-2.005669686948283115e+01
1.800100000000000000e+04,-2.687374996169592123e+01,-2.186467966016783038e+01,-2.020300334342536885e+01
1.850100000000000000e+04,-2.667935131017032901e+01,-2.214054739213247203e+01,-2.026668097102325561e+01
1.900100000000000000e+04,-2.657426407166795812e+01,-2.208367456646999116e+01,-1.951344032957832653e+01
1.950100000000000000e+04,-2.669629522068152028e+01,-2.210540948359330926e+01,-1.932728685053105977e+01
2.000100000000000000e+04,-2.665545751593651858e+01,-2.138450403255616550e+01,-1.962305217354912656e+01
2.050100000000000000e+04,-2.667727861651614418e+01,-2.185049632939059805e+01,-1.930067905073198986e+01
2.100100000000000000e+04,-2.652083518109913030e+01,-2.165838781346596775e+01,-1.898259183915116921e+01
2.150100000000000000e+04,-2.645077654728680372e+01,-2.179797719823791624e+01,-1.906157637931251259e+01
2.200100000000000000e+04,-2.643731088900021220e+01,-2.178634162367235305e+01,-1.835013559168002217e+01
2.250100000000000000e+04,-2.646073279300654946e+01,-2.094664149122646890e+01,-1.875320375031729014e+01
2.300100000000000000e+04,-2.634361229064967702e+01,-2.119893508938019622e+01,-1.825698017557484576e+01
2.350100000000000000e+04,-2.636817510463020753e+01,-2.096110145188790952e+01,-1.823094132984610027e+01
2.400100000000000000e+04,-2.635090338250909170e+01,-2.031695860371977247e+01,-1.844063059682664374e+01
2.450100000000000000e+04,-2.639911043838129245e+01,-2.034773230446973713e+01,-1.819672013725106297e+01
2.500100000000000000e+04,-2.644765819412948815e+01,-2.052269818363160780e+01,-1.784800890939045459e+01
2.550100000000000000e+04,-2.635835654834284014e+01,-2.039437091401718760e+01,-1.838788997018876614e+01
2.600100000000000000e+04,-2.637696325291695132e+01,-2.045431126738638383e+01,-1.791228269639392323e+01
2.650100000000000000e+04,-2.640886182647591340e+01,-2.023708068082162015e+01,-1.796534271831415452e+01
2.700100000000000000e+04,-2.639163476933122965e+01,-2.036632781926395452e+01,-1.816572304202869859e+01
2.750100000000000000e+04,-2.641089892756201607e+01,-2.021648639677728809e+01,-1.793829538345132946e+01
2.800100000000000000e+04,-2.636378167422758878e+01,-2.022962733236055399e+01,-1.807615124581447574e+01
2.850100000000000000e+04,-2.631350310307081131e+01,-2.037400741415951444e+01,-1.786957106550527641e+01
2.900100000000000000e+04,-2.634949603548530916e+01,-2.002629585044549998e+01,-1.776740485356781463e+01
2.950100000000000000e+04,-2.644191675605425118e+01,-2.015528326529505065e+01,-1.750903176245740411e+01
3.000100000000000000e+04,-2.630693689887304743e+01,-2.021919715628199299e+01,-1.742587974270725582e+01
3.050100000000000000e+04,-2.635806512892995102e+01,-2.002330557477558770e+01,-1.744696121179027060e+01
3.100100000000000000e+04,-2.633323422753954191e+01,-2.036768479039989543e+01,-1.738964199677858247e+01
3.150100000000000000e+04,-2.632695647970930608e+01,-2.031175640834274176e+01,-1.747236469692536431e+01
3.200100000000000000e+04,-2.634718894874803041e+01,-2.029310608579665853e+01,-1.798891656944500994e+01
3.250100000000000000e+04,-2.632864984421483356e+01,-2.004903493016308857e+01,-1.755495461906884103e+01
3.300100000000000000e+04,-2.635230781531650734e+01,-1.999720332136095990e+01,-1.773071518133601998e+01
3.350100000000000000e+04,-2.631543376987944782e+01,-1.994490811843340339e+01,-1.732211629196346081e+01
3.400100000000000000e+04,-2.636395008896409564e+01,-2.018318356489580268e+01,-1.728302347950979012e+01
3.450100000000000000e+04,-2.634836152580364299e+01,-2.000484238793846359e+01,-1.785553581298313119e+01
3.500100000000000000e+04,-2.639919178757929785e+01,-2.015902012143355648e+01,-1.703913176112066097e+01
3.550100000000000000e+04,-2.635998028633636991e+01,-2.003387649453191344e+01,-1.776552220140667160e+01
3.600100000000000000e+04,-2.634325055903358859e+01,-1.995759622462713878e+01,-1.742108674082590980e+01
3.650100000000000000e+04,-2.638080846425922843e+01,-2.025576695862107357e+01,-1.706181707049506713e+01
3.700100000000000000e+04,-2.631658606830215419e+01,-2.018602727121075446e+01,-1.724927295260182802e+01
3.750100000000000000e+04,-2.633412936221045797e+01,-2.014871824787043408e+01,-1.726977599390361462e+01
3.800100000000000000e+04,-2.630291357203645219e+01,-2.038711092783416490e+01,-1.735129508489858452e+01
3.850100000000000000e+04,-2.631286182928986150e+01,-1.985421047678026341e+01,-1.738216870562249738e+01
3.900100000000000000e+04,-2.631924565172948149e+01,-2.025492442842912055e+01,-1.704373970704017793e+01
3.950100000000000000e+04,-2.629569234486097073e+01,-2.005527166583338428e+01,-1.673749233574798723e+01
4.000100000000000000e+04,-2.635901263779182457e+01,-2.002492874530288347e+01,-1.691967655535979276e+01
4.050100000000000000e+04,-2.634465095206739349e+01,-2.011812145269577101e+01,-1.716758066261110827e+01
4.100100000000000000e+04,-2.632635297792739237e+01,-2.003274477597167191e+01,-1.714814457558225058e+01
4.150100000000000000e+04,-2.633549265697045172e+01,-1.992073575418410414e+01,-1.688553697079482063e+01
4.200100000000000000e+04,-2.633353239083710307e+01,-2.027206642884700472e+01,-1.706063690059981042e+01
4.250100000000000000e+04,-2.631314691303703768e+01,-2.012215321065909279e+01,-1.714901395507429527e+01
4.300100000000000000e+04,-2.632527426576929841e+01,-1.994763126677397835e+01,-1.685192351451002679e+01
4.350100000000000000e+04,-2.630111280493562376e+01,-2.000803906775307439e+01,-1.705819752453646387e+01
4.400100000000000000e+04,-2.635196849262213448e+01,-1.998673529200563692e+01,-1.692983754408742314e+01
4.450100000000000000e+04,-2.630741942527331645e+01,-1.982125911347348435e+01,-1.684723252736225874e+01
4.500100000000000000e+04,-2.631691483144473409e+01,-2.020603245123833602e+01,-1.727445046682769814e+01
4.550100000000000000e+04,-2.631579577499253375e+01,-1.972157924437523846e+01,-1.665176325566982385e+01
4.600100000000000000e+04,-2.631179922645928926e+01,-1.999745695613163932e+01,-1.668300283803512229e+01
4.650100000000000000e+04,-2.630368640134750891e+01,-2.030918421256364681e+01,-1.664877017580822027e+01
4.700100000000000000e+04,-2.634008730130869580e+01,-2.010963968372344013e+01,-1.664514506374098346e+01
4.750100000000000000e+04,-2.631994702868358615e+01,-2.005073303008538588e+01,-1.690587359267333412e+01
4.800100000000000000e+04,-2.632652177325910614e+01,-1.983057474732711611e+01,-1.667391000009600077e+01
4.850100000000000000e+04,-2.632095418233401318e+01,-1.992999367254868304e+01,-1.720739627031995767e+01
4.900100000000000000e+04,-2.628537833408573832e+01,-2.005637489999155676e+01,-1.669929606796417332e+01
4.950100000000000000e+04,-2.635906058199172719e+01,-1.977148526985177313e+01,-1.687359951455589169e+01
5.000100000000000000e+04,-2.633753778375872656e+01,-1.997764013730247967e+01,-1.676744622826440789e+01
5.050100000000000000e+04,-2.629133170386985796e+01,-2.001257603100423310e+01,-1.697187948767008336e+01
5.100100000000000000e+04,-2.633506887844211164e+01,-1.992387296881602765e+01,-1.665116475170214372e+01
5.150100000000000000e+04,-2.633326423639071479e+01,-2.018610303503909620e+01,-1.678108990995382754e+01
5.200100000000000000e+04,-2.631874620280120425e+01,-1.996312720465875756e+01,-1.674446086293719915e+01
5.250100000000000000e+04,-2.629288796266253669e+01,-1.983488483034365046e+01,-1.677683843318720847e+01
5.300100000000000000e+04,-2.631069254645206357e+01,-2.042813772609338585e+01,-1.667949106029876205e+01
5.350100000000000000e+04,-2.631377520444782547e+01,-2.016864074924098560e+01,-1.667840640023790399e+01
5.400100000000000000e+04,-2.628579824662513076e+01,-1.982354503473651164e+01,-1.680062998627114013e+01
5.450100000000000000e+04,-2.630709621843122648e+01,-2.020940664757844374e+01,-1.638671351034121315e+01
5.500100000000000000e+04,-2.630841139086451008e+01,-2.006033847458702368e+01,-1.624095693999306889e+01
5.550100000000000000e+04,-2.631773163688694694e+01,-2.012028209673894708e+01,-1.654469216875715887e+01
5.600100000000000000e+04,-2.627851875222989619e+01,-2.022950870556362801e+01,-1.676803242813571870e+01
5.650100000000000000e+04,-2.632121976617950665e+01,-1.982752616839292870e+01,-1.652127951021882168e+01
5.700100000000000000e+04,-2.631691710970482490e+01,-2.019327794546475019e+01,-1.677031150161467110e+01
5.750100000000000000e+04,-2.630975074725986573e+01,-1.974276674707609658e+01,-1.644513887414611375e+01
5.800100000000000000e+04,-2.632192135756184470e+01,-1.965471364502861817e+01,-1.634294248162414931e+01
5.850100000000000000e+04,-2.627938580592154239e+01,-1.989071940948132422e+01,-1.669597526672841425e+01
5.900100000000000000e+04,-2.629421773661430350e+01,-1.992031265913826843e+01,-1.697174441987524673e+01
5.950100000000000000e+04,-2.630856495127664019e+01,-1.992126042413546827e+01,-1.646882649967367485e+01
6.000100000000000000e+04,-2.631654210968061847e+01,-1.983133499348638296e+01,-1.638521221647869552e+01
6.050100000000000000e+04,-2.629973525412590618e+01,-1.991094540438714233e+01,-1.654853631069408237e+01
6.100100000000000000e+04,-2.630245509136621607e+01,-2.005559104279506855e+01,-1.646018522583446497e+01
6.150100000000000000e+04,-2.629489841542888229e+01,-1.975526592874906484e+01,-1.660515878788613264e+01
6.200100000000000000e+04,-2.628041894312361748e+01,-1.987805015131353770e+01,-1.632752668185483458e+01
6.250100000000000000e+04,-2.628573914385864541e+01,-1.975186947093531842e+01,-1.620201996221902618e+01
6.300100000000000000e+04,-2.628518913273529378e+01,-2.012493536712476327e+01,-1.689330966481626817e+01
6.350100000000000000e+04,-2.628439728071845494e+01,-1.996420478303900126e+01,-1.678283322233914632e+01
6.400100000000000000e+04,-2.630343774249409705e+01,-2.011320998953241457e+01,-1.637597022421693183e+01
6.450100000000000000e+04,-2.631018815074575556e+01,-1.966768860701785471e+01,-1.687147507573242322e+01
6.500100000000000000e+04,-2.632107342328431798e+01,-2.001514310870036084e+01,-1.629184404608568926e+01
6.550100000000000000e+04,-2.630695175038889388e+01,-1.998538741980119937e+01,-1.656974834296754295e+01
6.600100000000000000e+04,-2.631000072660116018e+01,-1.981759014917524553e+01,-1.623422071580963433e+01
6.650100000000000000e+04,-2.632013967889814410e+01,-2.045924537089230455e+01,-1.639747622726451937e+01
6.700100000000000000e+04,-2.631741552042001686e+01,-1.995181850605133178e+01,-1.623473223461722270e+01
6.750100000000000000e+04,-2.630999881188104794e+01,-2.000850284653258626e+01,-1.663538911859043878e+01
6.800100000000000000e+04,-2.627807576692270430e+01,-1.979140389942395473e+01,-1.639550153403930821e+01
6.850100000000000000e+04,-2.628159989769225646e+01,-1.995899654604124507e+01,-1.654360108424275211e+01
6.900100000000000000e+04,-2.629779655873921484e+01,-1.976508318467827507e+01,-1.689147280731506129e+01
6.950100000000000000e+04,-2.628815185699521706e+01,-2.031330266809894169e+01,-1.637440062078425740e+01
7.000100000000000000e+04,-2.625981331324757662e+01,-2.000198602899849476e+01,-1.644185887069077978e+01
7.050100000000000000e+04,-2.629029611316927628e+01,-1.976724919919282186e+01,-1.610853220477976677e+01
7.100100000000000000e+04,-2.630054654285153859e+01,-2.017202701841139501e+01,-1.650180460849975361e+01
7.150100000000000000e+04,-2.629087420867975666e+01,-1.971332199457328826e+01,-1.625845605349898904e+01
7.200100000000000000e+04,-2.629357577469082585e+01,-1.978209158418503932e+01,-1.653272306490336518e+01
7.250100000000000000e+04,-2.634009243953405388e+01,-1.987630898896147613e+01,-1.598817188316371940e+01
7.300100000000000000e+04,-2.630876687893414001e+01,-2.001961470367044882e+01,-1.640048183412529426e+01
7.350100000000000000e+04,-2.630388402167876905e+01,-2.030077668026806492e+01,-1.607046761400578205e+01
7.400100000000000000e+04,-2.629637303040433238e+01,-2.032078749303497744e+01,-1.614272912772560176e+01
7.450100000000000000e+04,-2.628135847295803984e+01,-2.006257259858631414e+01,-1.651265870797734081e+01
7.500100000000000000e+04,-2.631154993957114030e+01,-1.999807489438103403e+01,-1.657683177406401498e+01
7.550100000000000000e+04,-2.629371723148153706e+01,-2.027244602062656398e+01,-1.630324314766197702e+01
7.600100000000000000e+04,-2.629625986493030965e+01,-1.979296167864240275e+01,-1.642387445744500241e+01
7.650100000000000000e+04,-2.628661080415621853e+01,-1.988475699081964621e+01,-1.633833832316897272e+01
7.700100000000000000e+04,-2.629900986871846769e+01,-1.999589185004709435e+01,-1.617050424951946752e+01
7.750100000000000000e+04,-2.626983800378559053e+01,-1.999448098969589793e+01,-1.615485975013098496e+01
7.800100000000000000e+04,-2.628975183187880305e+01,-1.987951485509146465e+01,-1.630532153795370220e+01
7.850100000000000000e+04,-2.627076345236440602e+01,-1.976359268211011155e+01,-1.631009034646821476e+01
7.900100000000000000e+04,-2.628872861956070039e+01,-1.991283604702719146e+01,-1.651347616803137441e+01
7.950100000000000000e+04,-2.627928718552309917e+01,-1.983081931121292740e+01,-1.660473181205263771e+01
8.000100000000000000e+04,-2.628545152517367711e+01,-1.972156885945891958e+01,-1.640599191461434359e+01
8.050100000000000000e+04,-2.629390478695488298e+01,-1.977491585880476421e+01,-1.671986119685729122e+01
8.100100000000000000e+04,-2.630728158254683535e+01,-2.003100513188126541e+01,-1.642964059794213227e+01
8.150100000000000000e+04,-2.628053788262870683e+01,-2.012223373918881819e+01,-1.628809916429910487e+01
8.200100000000000000e+04,-2.632471961633887148e+01,-2.002467869380744148e+01,-1.658787211348280621e+01
8.250100000000000000e+04,-2.629817869100845229e+01,-1.966992446389328109e+01,-1.640924807918200301e+01
8.300100000000000000e+04,-2.629725294550022241e+01,-2.005941860743476823e+01,-1.654634618252778111e+01
8.350100000000000000e+04,-2.632637032212497630e+01,-2.031271096368164208e+01,-1.630402216139332339e+01
8.400100000000000000e+04,-2.629532142899737224e+01,-2.002990140522634022e+01,-1.600891050556842998e+01
8.450100000000000000e+04,-2.630601231647217020e+01,-1.990543032406625557e+01,-1.619861251806936053e+01
8.500100000000000000e+04,-2.628359047340756405e+01,-1.980436021980487737e+01,-1.644055729220139028e+01
8.550100000000000000e+04,-2.630450523559486697e+01,-1.974014989525384323e+01,-1.619700243419414321e+01
8.600100000000000000e+04,-2.629692734374831176e+01,-2.023611331421989590e+01,-1.604717131694836141e+01
8.650100000000000000e+04,-2.629718001118279247e+01,-2.000971071645296107e+01,-1.629932773569375470e+01
8.700100000000000000e+04,-2.629030593954277606e+01,-2.005269912571252888e+01,-1.686253754739528077e+01
8.750100000000000000e+04,-2.629525307446903781e+01,-2.007619649122243644e+01,-1.605431737560604333e+01
8.800100000000000000e+04,-2.630597323237017804e+01,-2.037529706028094267e+01,-1.618933731635716100e+01
8.850100000000000000e+04,-2.629478259281343355e+01,-1.965219771062345089e+01,-1.655039619110567628e+01
8.900100000000000000e+04,-2.628931904762979599e+01,-1.939441420987054343e+01,-1.650017718873494843e+01
8.950100000000000000e+04,-2.627423458523707467e+01,-1.981298387756124768e+01,-1.587937820878538275e+01
9.000100000000000000e+04,-2.625607627470470007e+01,-1.983322179981520605e+01,-1.591551019607524253e+01
9.050100000000000000e+04,-2.632004843899704127e+01,-1.997865541265508682e+01,-1.609435935276911778e+01
9.100100000000000000e+04,-2.628060978853739016e+01,-2.010540115523714633e+01,-1.533136943889783588e+01
9.150100000000000000e+04,-2.630403127380314388e+01,-1.996835281902317760e+01,-1.572368469329717833e+01
9.200100000000000000e+04,-2.630743210153469391e+01,-2.002103901804087727e+01,-1.532480287664634133e+01
9.250100000000000000e+04,-2.629054849343662781e+01,-1.972179494647914666e+01,-1.535309796551982409e+01
9.300100000000000000e+04,-2.628919698383240799e+01,-1.996418907953221122e+01,-1.549290797624763094e+01
9.350100000000000000e+04,-2.631165370819646299e+01,-1.982425552529466728e+01,-1.541917293465543892e+01
9.400100000000000000e+04,-2.629866946520839477e+01,-2.013759066470106163e+01,-1.547267016118994754e+01
9.450100000000000000e+04,-2.630939707810568962e+01,-2.009248836194099042e+01,-1.529027824101712874e+01
9.500100000000000000e+04,-2.628741581512520753e+01,-2.002183072543972742e+01,-1.563226812022735146e+01
9.550100000000000000e+04,-2.633652079986365990e+01,-2.028008490967969735e+01,-1.522149428019822537e+01
9.600100000000000000e+04,-2.627818367540751865e+01,-1.993012679162104561e+01,-1.533586734834652354e+01
9.650100000000000000e+04,-2.633409830666438367e+01,-1.990158149069809923e+01,-1.543202898930325695e+01
9.700100000000000000e+04,-2.629224942197655324e+01,-2.027908838654531820e+01,-1.548120353246055281e+01
9.750100000000000000e+04,-2.629167216797723228e+01,-1.978116363030989078e+01,-1.537829940041156540e+01
9.800100000000000000e+04,-2.632560439602974256e+01,-2.001279120836264980e+01,-1.520368815455168843e+01
9.850100000000000000e+04,-2.633485938179388697e+01,-1.982595336276621367e+01,-1.519464465144053733e+01
9.900100000000000000e+04,-2.630169358528443624e+01,-1.964670590605017608e+01,-1.519614089139246005e+01
9.950100000000000000e+04,-2.630707055903762281e+01,-1.994355570723829274e+01,-1.553293675930276052e+01
